Unnamed: 0,State,City,Population,V_crime,Murder,Rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,city,city_ascii,state_name,county_fips,county_name,population,density,source,incorporated,ranking,isMetro,areaname,family_member_count,housing_cost,food_cost,transportation_cost,healthcare_cost,other_necessities_cost,taxes,total_cost,median_family_income,Total Crimes,Crime Rate
2630,VIRGINIA,CLIFTON FORGE,3465.0,8,0.0,1,0,7,43,5,35,3,CLIFTON FORGE,Clifton Forge,VIRGINIA,51005,ALLEGHANY,4778,446,polygon,True,3,False,"Alleghany County-Clifton Forge city-Covington city, VA HUD Nonmet",2p2c,8951.86152,9264.48048,15413.5044,15842.3172,6600.49956,8079.83568,75471.6216,60513.9375,102.0,0.02943722943722944
2650,PENNSYLVANIA,CRAFTON,6178.0,12,0.0,0,1,11,168,5,160,3,CRAFTON,Crafton,PENNSYLVANIA,42003,ALLEGHENY,5770,1948,polygon,True,3,True,"Pittsburgh, PA HUD Metro FMR Area",2p2c,11997.60792,9624.26664,13287.1728,10563.48408,7834.45752,8824.07808,81142.6116,87770.0078125,360.0,0.058271285205568145
2660,PENNSYLVANIA,BRACKENRIDGE,3140.0,7,0.0,1,1,5,33,1,29,3,BRACKENRIDGE,Brackenridge,PENNSYLVANIA,42003,ALLEGHENY,3135,2366,polygon,True,2,True,"Pittsburgh, PA HUD Metro FMR Area",2p2c,11997.60792,9624.26664,13287.1728,10563.48408,7834.45752,8824.07808,81142.6116,87770.0078125,80.0,0.025477707006369428
2670,PENNSYLVANIA,ELIZABETH,1966.0,3,0.0,0,0,3,1,0,1,0,ELIZABETH,Elizabeth,PENNSYLVANIA,42003,ALLEGHENY,1476,1664,polygon,True,3,True,"Pittsburgh, PA HUD Metro FMR Area",2p2c,11997.60792,9624.26664,13287.1728,10563.48408,7834.45752,8824.07808,81142.6116,87770.0078125,8.0,0.004069175991861648
2680,PENNSYLVANIA,BEN AVON HEIGHTS,362.0,0,0.0,0,0,0,3,0,3,0,BEN AVON HEIGHTS,Ben Avon Heights,PENNSYLVANIA,42003,ALLEGHENY,363,808,polygon,True,3,True,"Pittsburgh, PA HUD Metro FMR Area",2p2c,11997.60792,9624.26664,13287.1728,10563.48408,7834.45752,8824.07808,81142.6116,87770.0078125,6.0,0.016574585635359115
2690,PENNSYLVANIA,INGRAM,3212.0,5,0.0,0,1,4,19,4,15,0,INGRAM,Ingram,PENNSYLVANIA,42003,ALLEGHENY,3198,2850,polygon,True,2,True,"Pittsburgh, PA HUD Metro FMR Area",2p2c,11997.60792,9624.26664,13287.1728,10563.48408,7834.45752,8824.07808,81142.6116,87770.0078125,48.0,0.014943960149439602
2700,PENNSYLVANIA,ROSSLYN FARMS,413.0,0,0.0,0,0,0,0,0,0,0,ROSSLYN FARMS,Rosslyn Farms,PENNSYLVANIA,42003,ALLEGHENY,420,289,polygon,True,3,True,"Pittsburgh, PA HUD Metro FMR Area",2p2c,11997.60792,9624.26664,13287.1728,10563.48408,7834.45752,8824.07808,81142.6116,87770.0078125,0.0,0.0
2710,PENNSYLVANIA,CARNEGIE,7828.0,26,0.0,0,8,18,180,13,154,13,CARNEGIE,Carnegie,PENNSYLVANIA,42003,ALLEGHENY,7806,1862,polygon,True,3,True,"Pittsburgh, PA HUD Metro FMR Area",2p2c,11997.60792,9624.26664,13287.1728,10563.48408,7834.45752,8824.07808,81142.6116,87770.0078125,412.0,0.05263157894736842
2720,PENNSYLVANIA,LEETSDALE,1173.0,2,0.0,0,0,2,28,5,21,2,LEETSDALE,Leetsdale,PENNSYLVANIA,42003,ALLEGHENY,1157,446,polygon,True,3,True,"Pittsburgh, PA HUD Metro FMR Area",2p2c,11997.60792,9624.26664,13287.1728,10563.48408,7834.45752,8824.07808,81142.6116,87770.0078125,60.0,0.05115089514066496
2730,PENNSYLVANIA,BLAWNOX,1379.0,2,0.0,0,0,2,1,0,1,0,BLAWNOX,Blawnox,PENNSYLVANIA,42003,ALLEGHENY,1388,1807,polygon,True,3,True,"Pittsburgh, PA HUD Metro FMR Area",2p2c,11997.60792,9624.26664,13287.1728,10563.48408,7834.45752,8824.07808,81142.6116,87770.0078125,6.0,0.00435097897026831
2740,PENNSYLVANIA,BRENTWOOD,9291.0,20,0.0,1,2,17,96,17,73,6,BRENTWOOD,Brentwood,PENNSYLVANIA,42003,ALLEGHENY,9268,2472,polygon,True,2,True,"Pittsburgh, PA HUD Metro FMR Area",2p2c,11997.60792,9624.26664,13287.1728,10563.48408,7834.45752,8824.07808,81142.6116,87770.0078125,232.0,0.024970401463782155
2750,PENNSYLVANIA,WILKINSBURG,15389.0,120,11.0,6,22,81,403,75,262,66,WILKINSBURG,Wilkinsburg,PENNSYLVANIA,42003,ALLEGHENY,15292,2622,polygon,True,2,True,"Pittsburgh, PA HUD Metro FMR Area",2p2c,11997.60792,9624.26664,13287.1728,10563.48408,7834.45752,8824.07808,81142.6116,87770.0078125,1046.0,0.06797062837091429
2760,PENNSYLVANIA,MCKEESPORT,20765.0,318,7.0,10,32,269,573,160,371,42,MCKEESPORT,McKeesport,PENNSYLVANIA,42003,ALLEGHENY,19009,1454,polygon,True,3,True,"Pittsburgh, PA HUD Metro FMR Area",2p2c,11997.60792,9624.26664,13287.1728,10563.48408,7834.45752,8824.07808,81142.6116,87770.0078125,1782.0,0.08581748133879123
2770,PENNSYLVANIA,SWISSVALE,8652.0,17,1.0,0,4,12,149,20,120,9,SWISSVALE,Swissvale,PENNSYLVANIA,42003,ALLEGHENY,8647,2777,polygon,True,2,True,"Pittsburgh, PA HUD Metro FMR Area",2p2c,11997.60792,9624.26664,13287.1728,10563.48408,7834.45752,8824.07808,81142.6116,87770.0078125,332.0,0.038372630605640314
2780,PENNSYLVANIA,SPRINGDALE,3294.0,12,0.0,2,3,7,45,14,30,1,SPRINGDALE,Springdale,PENNSYLVANIA,42003,ALLEGHENY,3288,1359,polygon,True,3,True,"Pittsburgh, PA HUD Metro FMR Area",2p2c,11997.60792,9624.26664,13287.1728,10563.48408,7834.45752,8824.07808,81142.6116,87770.0078125,114.0,0.03460837887067395
2790,PENNSYLVANIA,AVALON,4539.0,18,0.0,2,1,15,51,8,41,2,AVALON,Avalon,PENNSYLVANIA,42003,ALLEGHENY,4537,2840,polygon,True,2,True,"Pittsburgh, PA HUD Metro FMR Area",2p2c,11997.60792,9624.26664,13287.1728,10563.48408,7834.45752,8824.07808,81142.6116,87770.0078125,138.0,0.03040317250495704
2800,PENNSYLVANIA,ETNA,3324.0,6,0.0,0,1,5,44,4,35,5,ETNA,Etna,PENNSYLVANIA,42003,ALLEGHENY,3308,1748,polygon,True,3,True,"Pittsburgh, PA HUD Metro FMR Area",2p2c,11997.60792,9624.26664,13287.1728,10563.48408,7834.45752,8824.07808,81142.6116,87770.0078125,100.0,0.030084235860409144
2810,PENNSYLVANIA,BRADDOCK,2107.0,3,0.0,0,1,2,48,13,26,9,BRADDOCK,Braddock,PENNSYLVANIA,42003,ALLEGHENY,2105,1443,polygon,True,3,True,"Pittsburgh, PA HUD Metro FMR Area",2p2c,11997.60792,9624.26664,13287.1728,10563.48408,7834.45752,8824.07808,81142.6116,87770.0078125,102.0,0.04841006169909824
2820,PENNSYLVANIA,EDGEWORTH,1647.0,0,0.0,0,0,0,0,0,0,0,EDGEWORTH,Edgeworth,PENNSYLVANIA,42003,ALLEGHENY,1647,424,polygon,True,3,True,"Pittsburgh, PA HUD Metro FMR Area",2p2c,11997.60792,9624.26664,13287.1728,10563.48408,7834.45752,8824.07808,81142.6116,87770.0078125,0.0,0.0
2831,INDIANA,FORT WAYNE,269366.0,974,26.0,145,357,446,7437,990,5879,568,FORT WAYNE,Fort Wayne,INDIANA,18003,ALLEN,334122,943,polygon,True,2,False,"Allen County, KS",2p2c,8616.0,9174.53544,14681.0592,16265.766,6446.21268,6535.0818,70586.976,60393.80078125,16822.0,0.062450346368881
2881,INDIANA,NEW HAVEN,15821.0,47,2.0,6,15,24,326,42,244,40,NEW HAVEN,New Haven,INDIANA,18003,ALLEN,15922,515,polygon,True,3,False,"Allen County, KS",2p2c,8616.0,9174.53544,14681.0592,16265.766,6446.21268,6535.0818,70586.976,60393.80078125,746.0,0.04715251880412111
2931,LOUISIANA,KINDER,2388.0,10,0.0,2,3,5,94,12,76,6,KINDER,Kinder,LOUISIANA,22003,ALLEN,2368,165,polygon,True,3,False,"Allen County, KS",2p2c,8616.0,9174.53544,14681.0592,16265.766,6446.21268,6535.0818,70586.976,60393.80078125,208.0,0.08710217755443886
2981,KANSAS,LA HARPE,523.0,0,0.0,0,0,0,0,0,0,0,LA HARPE,La Harpe,KANSAS,20001,ALLEN,530,254,polygon,True,3,False,"Allen County, KS",2p2c,8616.0,9174.53544,14681.0592,16265.766,6446.21268,6535.0818,70586.976,60393.80078125,0.0,0.0
3031,OHIO,LIMA,36653.0,259,4.0,59,64,132,1493,392,1037,64,LIMA,Lima,OHIO,39003,ALLEN,68878,1045,polygon,True,3,False,"Allen County, KS",2p2c,8616.0,9174.53544,14681.0592,16265.766,6446.21268,6535.0818,70586.976,60393.80078125,3504.0,0.09559926881837776
3081,KENTUCKY,SCOTTSVILLE,4520.0,8,1.0,0,1,6,151,28,107,16,SCOTTSVILLE,Scottsville,KENTUCKY,21003,ALLEN,4568,287,polygon,True,3,False,"Allen County, KS",2p2c,8616.0,9174.53544,14681.0592,16265.766,6446.21268,6535.0818,70586.976,60393.80078125,318.0,0.07035398230088495
3131,KANSAS,IOLA,5265.0,23,0.0,4,1,18,170,39,119,12,IOLA,Iola,KANSAS,20001,ALLEN,5288,454,polygon,True,3,False,"Allen County, KS",2p2c,8616.0,9174.53544,14681.0592,16265.766,6446.21268,6535.0818,70586.976,60393.80078125,386.0,0.07331433998100664
3186,SOUTH CAROLINA,ALLENDALE,2924.0,76,1.0,2,4,69,136,52,68,16,ALLENDALE,Allendale,SOUTH CAROLINA,45005,ALLENDALE,2924,341,polygon,True,3,False,"Allendale County, SC",2p2c,8148.0,8784.76752,13777.4112,13219.8012,6135.40944,3811.63296,60670.7928,49944.8203125,424.0,0.14500683994528044
3190,MICHIGAN,ALPENA,9901.0,58,0.0,20,1,37,159,30,122,7,ALPENA,Alpena,MICHIGAN,26007,ALPENA,13541,470,polygon,True,3,False,"Alpena County, MI",2p2c,8808.0,9114.5706,14271.8232,12924.7524,6494.0544,7199.06256,72616.1424,57685.03515625,434.0,0.04383395616604383
3204,CALIFORNIA,JACKSON,4797.0,30,0.0,3,0,27,133,15,107,11,JACKSON,Jackson,CALIFORNIA,6005,AMADOR,7550,519,polygon,True,3,False,"Amador County, CA",2p2c,13788.0,12592.4988,17516.25,16712.364,9558.69576,9776.0076,92165.1324,79965.1015625,326.0,0.06795914112987284
3214,CALIFORNIA,IONE,8454.0,11,0.0,1,1,9,46,9,35,2,IONE,Ione,CALIFORNIA,6005,AMADOR,8568,721,polygon,True,3,False,"Amador County, CA",2p2c,13788.0,12592.4988,17516.25,16712.364,9558.69576,9776.0076,92165.1324,79965.1015625,114.0,0.0134847409510291
3224,CALIFORNIA,SUTTER CREEK,2624.0,3,0.0,1,0,2,44,8,30,6,SUTTER CREEK,Sutter Creek,CALIFORNIA,6005,AMADOR,2622,375,polygon,True,3,False,"Amador County, CA",2p2c,13788.0,12592.4988,17516.25,16712.364,9558.69576,9776.0076,92165.1324,79965.1015625,94.0,0.035823170731707314
3231,VIRGINIA,AMHERST,2179.0,3,0.0,1,0,2,14,3,11,0,AMHERST,Amherst,VIRGINIA,51009,AMHERST,2180,171,polygon,True,3,True,"Lynchburg, VA MSA",2p2c,8364.70236,8844.73248,15209.2044,16420.9908,6235.65744,8406.41376,76973.0856,72444.6328125,34.0,0.015603487838458009
3249,KANSAS,COLONY,410.0,1,0.0,0,0,1,2,2,0,0,COLONY,Colony,KANSAS,20003,ANDERSON,414,330,polygon,True,3,False,"Anderson County, KY",2p2c,8976.0,8394.999,15671.9124,14153.8476,6294.19776,7883.2302,72535.0368,69496.6171875,6.0,0.014634146341463415
3299,TEXAS,FRANKSTON,1180.0,2,0.0,1,0,1,27,4,19,4,FRANKSTON,Frankston,TEXAS,48001,ANDERSON,1170,182,polygon,True,3,False,"Anderson County, KY",2p2c,8976.0,8394.999,15671.9124,14153.8476,6294.19776,7883.2302,72535.0368,69496.6171875,58.0,0.04915254237288136
3349,SOUTH CAROLINA,HONEA PATH,3810.0,12,0.0,1,1,10,146,17,109,20,HONEA PATH,Honea Path,SOUTH CAROLINA,45007,ANDERSON,3826,420,polygon,True,3,False,"Anderson County, KY",2p2c,8976.0,8394.999,15671.9124,14153.8476,6294.19776,7883.2302,72535.0368,69496.6171875,316.0,0.08293963254593176
3399,TENNESSEE,NORRIS,1609.0,6,0.0,0,0,6,16,3,11,2,NORRIS,Norris,TENNESSEE,47001,ANDERSON,3229,74,polygon,True,3,False,"Anderson County, KY",2p2c,8976.0,8394.999,15671.9124,14153.8476,6294.19776,7883.2302,72535.0368,69496.6171875,44.0,0.027346177750155375
3449,TENNESSEE,CLINTON,10062.0,45,0.0,2,6,37,324,39,249,36,CLINTON,Clinton,TENNESSEE,47001,ANDERSON,10075,334,polygon,True,3,False,"Anderson County, KY",2p2c,8976.0,8394.999,15671.9124,14153.8476,6294.19776,7883.2302,72535.0368,69496.6171875,738.0,0.07334525939177101
3499,SOUTH CAROLINA,WILLIAMSTON,4249.0,31,0.0,2,5,24,85,6,69,10,WILLIAMSTON,Williamston,SOUTH CAROLINA,45007,ANDERSON,4260,445,polygon,True,3,False,"Anderson County, KY",2p2c,8976.0,8394.999,15671.9124,14153.8476,6294.19776,7883.2302,72535.0368,69496.6171875,232.0,0.054601082607672394
3549,KANSAS,GARNETT,3244.0,7,1.0,0,0,6,67,21,40,6,GARNETT,Garnett,KANSAS,20003,ANDERSON,3235,405,polygon,True,3,False,"Anderson County, KY",2p2c,8976.0,8394.999,15671.9124,14153.8476,6294.19776,7883.2302,72535.0368,69496.6171875,148.0,0.04562268803945746
3599,SOUTH CAROLINA,BELTON,4434.0,15,1.0,1,2,11,156,34,100,22,BELTON,Belton,SOUTH CAROLINA,45007,ANDERSON,5865,455,polygon,True,3,False,"Anderson County, KY",2p2c,8976.0,8394.999,15671.9124,14153.8476,6294.19776,7883.2302,72535.0368,69496.6171875,342.0,0.07713125845737483
3649,TEXAS,PALESTINE,18062.0,99,0.0,19,10,70,449,95,322,32,PALESTINE,Palestine,TEXAS,48001,ANDERSON,18243,352,polygon,True,3,False,"Anderson County, KY",2p2c,8976.0,8394.999,15671.9124,14153.8476,6294.19776,7883.2302,72535.0368,69496.6171875,1096.0,0.060679880411914515
3699,SOUTH CAROLINA,IVA,1311.0,4,0.0,2,0,2,42,8,28,6,IVA,Iva,SOUTH CAROLINA,45007,ANDERSON,1325,555,polygon,True,3,False,"Anderson County, KY",2p2c,8976.0,8394.999,15671.9124,14153.8476,6294.19776,7883.2302,72535.0368,69496.6171875,92.0,0.07017543859649122
3749,KENTUCKY,LAWRENCEBURG,11538.0,4,0.0,1,0,3,123,35,56,32,LAWRENCEBURG,Lawrenceburg,KENTUCKY,21005,ANDERSON,13666,737,polygon,True,3,False,"Anderson County, KY",2p2c,8976.0,8394.999,15671.9124,14153.8476,6294.19776,7883.2302,72535.0368,69496.6171875,254.0,0.022014213901889408
3799,TENNESSEE,OAK RIDGE,29084.0,112,0.0,22,9,81,671,97,523,51,OAK RIDGE,Oak Ridge,TENNESSEE,47001,ANDERSON,29156,132,polygon,True,3,False,"Anderson County, KY",2p2c,8976.0,8394.999,15671.9124,14153.8476,6294.19776,7883.2302,72535.0368,69496.6171875,1566.0,0.05384403795901527
3849,MISSOURI,SAVANNAH,5212.0,1,0.0,0,0,1,43,6,28,9,SAVANNAH,Savannah,MISSOURI,29003,ANDREW,5307,620,polygon,True,3,True,"St. Joseph, MO-KS MSA",2p2c,10233.3918,8574.89136,15221.4612,19969.272,6814.98264,9568.61724,83936.748,75624.7109375,88.0,0.01688411358403684
3851,MAINE,LEWISTON,35865.0,107,0.0,31,18,58,716,122,555,39,LEWISTON,Lewiston,MAINE,23001,ANDROSCOGGIN,58802,409,polygon,True,3,True,"Lewiston-Auburn, ME MSA",2p2c,11364.0,11003.4456,13704.066,15054.0936,8104.60764,8114.71872,79991.9352,69864.21875,1646.0,0.04589432594451415
3861,MAINE,AUBURN,23214.0,34,1.0,13,5,15,511,56,445,10,AUBURN,Auburn,MAINE,23001,ANDROSCOGGIN,23414,152,polygon,True,3,True,"Lewiston-Auburn, ME MSA",2p2c,11364.0,11003.4456,13704.066,15054.0936,8104.60764,8114.71872,79991.9352,69864.21875,1090.0,0.0469544240544499
3873,TEXAS,HUNTINGTON,2107.0,3,0.0,0,0,3,26,13,11,2,HUNTINGTON,Huntington,TEXAS,48005,ANGELINA,2111,296,polygon,True,3,False,"Angelina County, TX",2p2c,10452.0,8424.9822,13900.1964,16453.0416,6839.87472,4693.84392,69416.7828,59067.140625,58.0,0.027527289985761746
3883,TEXAS,HUDSON,4909.0,6,0.0,0,0,6,66,30,31,5,HUDSON,Hudson,TEXAS,48005,ANGELINA,5005,381,polygon,True,3,False,"Angelina County, TX",2p2c,10452.0,8424.9822,13900.1964,16453.0416,6839.87472,4693.84392,69416.7828,59067.140625,144.0,0.029333876553269505
3896,MARYLAND,ANNAPOLIS,39277.0,252,4.0,11,67,170,924,98,734,92,ANNAPOLIS,Annapolis,MARYLAND,24003,ANNE ARUNDEL,39223,2100,polygon,True,2,True,"Baltimore-Columbia-Towson, MD MSA",2p2c,21057.8352,10313.85576,14893.9728,10780.78416,11367.20064,12920.9844,100099.1484,119051.2421875,2352.0,0.059882373908394224
3902,NORTH CAROLINA,WADESBORO,5228.0,99,0.0,6,16,77,336,77,247,12,WADESBORO,Wadesboro,NORTH CAROLINA,37007,ANSON,5275,309,polygon,True,3,False,"Anson County, NC",2p2c,8316.0,8394.999,13898.04,15303.444,6055.05396,6650.34744,69209.6952,52531.39453125,870.0,0.16641162968630452
3916,MICHIGAN,MANCELONA,1364.0,0,0.0,0,0,0,0,0,0,0,MANCELONA,Mancelona,MICHIGAN,26009,ANTRIM,1366,525,polygon,True,3,False,"Antrim County, MI",2p2c,8808.0,10463.7678,15368.7624,12385.8804,6982.92192,7853.67996,75790.4184,68512.9140625,0.0,0.0
3926,MICHIGAN,ELK RAPIDS,1618.0,0,0.0,0,0,0,0,0,0,0,ELK RAPIDS,Elk Rapids,MICHIGAN,26009,ANTRIM,1615,377,polygon,True,3,False,"Antrim County, MI",2p2c,8808.0,10463.7678,15368.7624,12385.8804,6982.92192,7853.67996,75790.4184,68512.9140625,0.0,0.0
3936,MICHIGAN,CENTRAL LAKE,938.0,0,0.0,0,0,0,0,0,0,0,CENTRAL LAKE,Central Lake,MICHIGAN,26009,ANTRIM,939,361,polygon,True,3,False,"Antrim County, MI",2p2c,8808.0,10463.7678,15368.7624,12385.8804,6982.92192,7853.67996,75790.4184,68512.9140625,0.0,0.0
3946,MICHIGAN,BELLAIRE,1067.0,0,0.0,0,0,0,0,0,0,0,BELLAIRE,Bellaire,MICHIGAN,26009,ANTRIM,1066,220,polygon,True,3,False,"Antrim County, MI",2p2c,8808.0,10463.7678,15368.7624,12385.8804,6982.92192,7853.67996,75790.4184,68512.9140625,0.0,0.0
3952,ARIZONA,SPRINGERVILLE,1984.0,0,0.0,0,0,0,11,4,7,0,SPRINGERVILLE,Springerville,ARIZONA,4001,APACHE,1978,66,polygon,True,3,False,"Apache County, AZ",2p2c,9420.0,9654.24972,14976.792,20233.002,6911.35248,7842.7266,81151.7988,42365.81640625,22.0,0.011088709677419355
3962,ARIZONA,ST. JOHNS,3520.0,12,1.0,4,1,6,59,29,29,1,ST. JOHNS,St. Johns,ARIZONA,4001,APACHE,3512,52,polygon,True,3,False,"Apache County, AZ",2p2c,9420.0,9654.24972,14976.792,20233.002,6911.35248,7842.7266,81151.7988,42365.81640625,142.0,0.040340909090909094
3977,IOWA,CENTERVILLE,5459.0,13,0.0,2,1,10,129,35,88,6,CENTERVILLE,Centerville,IOWA,19007,APPANOOSE,5445,436,polygon,True,3,False,"Appanoose County, IA",2p2c,8580.0,7705.40988,14928.0792,14002.5,5900.8458,6756.5742,68090.256,54523.4375,284.0,0.05202418025279355
3983,COLORADO,SHERIDAN,6233.0,28,0.0,4,7,17,450,37,369,44,SHERIDAN,Sheridan,COLORADO,8005,ARAPAHOE,6183,1075,polygon,True,3,True,"Denver-Aurora-Lakewood, CO MSA",2p2c,19425.5268,10223.90988,14626.0284,11879.78472,10743.16044,13265.5152,101250.4104,96874.875,956.0,0.15337718594577252
3993,COLORADO,GLENDALE,5289.0,50,1.0,5,14,30,936,22,833,81,GLENDALE,Glendale,COLORADO,8005,ARAPAHOE,5141,3444,polygon,True,2,True,"Denver-Aurora-Lakewood, CO MSA",2p2c,19425.5268,10223.90988,14626.0284,11879.78472,10743.16044,13265.5152,101250.4104,96874.875,1972.0,0.3728493098884477
4003,COLORADO,ENGLEWOOD,35273.0,72,1.0,8,19,44,1843,108,1432,303,ENGLEWOOD,Englewood,COLORADO,8005,ARAPAHOE,34917,2057,polygon,True,2,True,"Denver-Aurora-Lakewood, CO MSA",2p2c,19425.5268,10223.90988,14626.0284,11879.78472,10743.16044,13265.5152,101250.4104,96874.875,3830.0,0.10858163467808239
4013,COLORADO,CHERRY HILLS VILLAGE,6734.0,3,0.0,2,0,1,74,17,52,5,CHERRY HILLS VILLAGE,Cherry Hills Village,COLORADO,8005,ARAPAHOE,6647,413,polygon,True,3,True,"Denver-Aurora-Lakewood, CO MSA",2p2c,19425.5268,10223.90988,14626.0284,11879.78472,10743.16044,13265.5152,101250.4104,96874.875,154.0,0.02286902286902287
4023,COLORADO,BOW MAR,959.0,0,0.0,0,0,0,10,3,6,1,BOW MAR,Bow Mar,COLORADO,8005,ARAPAHOE,942,547,polygon,True,3,True,"Denver-Aurora-Lakewood, CO MSA",2p2c,19425.5268,10223.90988,14626.0284,11879.78472,10743.16044,13265.5152,101250.4104,96874.875,20.0,0.020855057351407715
4033,COLORADO,LITTLETON,48831.0,43,0.0,20,13,10,1372,211,974,187,LITTLETON,Littleton,COLORADO,8005,ARAPAHOE,48065,1469,polygon,True,3,True,"Denver-Aurora-Lakewood, CO MSA",2p2c,19425.5268,10223.90988,14626.0284,11879.78472,10743.16044,13265.5152,101250.4104,96874.875,2830.0,0.0579549876103295
4043,COLORADO,COLUMBINE VALLEY,1519.0,0,0.0,0,0,0,7,1,6,0,COLUMBINE VALLEY,Columbine Valley,COLORADO,8005,ARAPAHOE,1499,581,polygon,True,3,True,"Denver-Aurora-Lakewood, CO MSA",2p2c,19425.5268,10223.90988,14626.0284,11879.78472,10743.16044,13265.5152,101250.4104,96874.875,14.0,0.009216589861751152
4053,TEXAS,ARCHER CITY,1732.0,6,0.0,3,0,3,2,2,0,0,ARCHER CITY,Archer City,TEXAS,48009,ARCHER,1702,299,polygon,True,3,True,"Wichita Falls, TX MSA",2p2c,8053.34112,8664.84012,16007.8296,18863.8824,6057.65628,5350.90608,73156.2132,85916.5859375,16.0,0.009237875288683603
4064,COLORADO,PAGOSA SPRINGS,2044.0,5,0.0,1,0,4,44,7,36,1,PAGOSA SPRINGS,Pagosa Springs,COLORADO,8007,ARCHULETA,5927,161,polygon,True,3,False,"Archuleta County, CO",2p2c,12396.0,9894.10548,15570.354,12078.0552,8076.58452,8652.71124,80001.5796,63746.38671875,98.0,0.04794520547945205
4076,MICHIGAN,AU GRES,834.0,0,0.0,0,0,0,0,0,0,0,AU GRES,Au Gres,MICHIGAN,26011,ARENAC,829,140,polygon,True,3,False,"Arenac County, MI",2p2c,8808.0,8544.91044,15321.2184,12852.9024,6287.64408,7276.42968,72990.486,54604.5546875,0.0,0.0
4084,ARKANSAS,DEWITT,3019.0,28,0.0,6,1,21,84,28,51,5,DEWITT,DeWitt,ARKANSAS,5001,ARKANSAS,3005,387,polygon,True,3,False,"Arkansas County, AR",2p2c,8292.0,9084.58812,13845.396,14477.172,6296.2236,5936.83992,67032.6972,58720.07421875,224.0,0.07419675389201723
4094,ARKANSAS,STUTTGART,8589.0,101,1.0,10,5,85,302,69,219,14,STUTTGART,Stuttgart,ARKANSAS,5001,ARKANSAS,8490,437,polygon,True,3,False,"Arkansas County, AR",2p2c,8292.0,9084.58812,13845.396,14477.172,6296.2236,5936.83992,67032.6972,58720.07421875,806.0,0.09384095936663174
4104,ARKANSAS,ST. CHARLES,208.0,0,0.0,0,0,0,3,1,2,0,ST. CHARLES,St. Charles,ARKANSAS,5001,ARKANSAS,212,91,polygon,True,3,False,"Arkansas County, AR",2p2c,8292.0,9084.58812,13845.396,14477.172,6296.2236,5936.83992,67032.6972,58720.07421875,6.0,0.028846153846153848
4113,PENNSYLVANIA,WORTHINGTON,592.0,0,0.0,0,0,0,0,0,0,0,WORTHINGTON,Worthington,PENNSYLVANIA,42005,ARMSTRONG,589,330,polygon,True,3,True,"Amarillo, TX HUD Metro FMR Area",2p2c,12288.7044,9234.49872,15971.7588,16420.9908,7798.7058,6617.37528,80421.6264,81611.109375,0.0,0.0
4133,PENNSYLVANIA,FORD CITY,2770.0,4,0.0,1,2,1,31,3,25,3,FORD CITY,Ford City,PENNSYLVANIA,42005,ARMSTRONG,2764,1655,polygon,True,3,True,"Amarillo, TX HUD Metro FMR Area",2p2c,12288.7044,9234.49872,15971.7588,16420.9908,7798.7058,6617.37528,80421.6264,81611.109375,70.0,0.02527075812274368
4153,PENNSYLVANIA,ELDERTON,338.0,0,0.0,0,0,0,0,0,0,0,ELDERTON,Elderton,PENNSYLVANIA,42005,ARMSTRONG,335,399,polygon,True,3,True,"Amarillo, TX HUD Metro FMR Area",2p2c,12288.7044,9234.49872,15971.7588,16420.9908,7798.7058,6617.37528,80421.6264,81611.109375,0.0,0.0
4173,PENNSYLVANIA,WEST KITTANNING,1095.0,0,0.0,0,0,0,0,0,0,0,WEST KITTANNING,West Kittanning,PENNSYLVANIA,42005,ARMSTRONG,1090,982,polygon,True,3,True,"Amarillo, TX HUD Metro FMR Area",2p2c,12288.7044,9234.49872,15971.7588,16420.9908,7798.7058,6617.37528,80421.6264,81611.109375,0.0,0.0
4193,MAINE,PRESQUE ISLE,8918.0,23,1.0,3,1,18,225,42,171,12,PRESQUE ISLE,Presque Isle,MAINE,23003,AROOSTOOK,9007,45,polygon,True,3,False,"Aroostook County, ME",2p2c,8808.0,10703.62428,14619.186,19080.6624,7069.83108,7756.80468,78395.8764,57900.66796875,496.0,0.055617851536218885
4203,MAINE,CARIBOU,7548.0,8,0.0,0,2,6,126,19,97,10,CARIBOU,Caribou,MAINE,23003,AROOSTOOK,7593,36,polygon,True,3,False,"Aroostook County, ME",2p2c,8808.0,10703.62428,14619.186,19080.6624,7069.83108,7756.80468,78395.8764,57900.66796875,268.0,0.03550609432962374
4212,LOUISIANA,GONZALES,10940.0,61,2.0,4,13,42,933,39,849,45,GONZALES,Gonzales,LOUISIANA,22005,ASCENSION,10957,462,polygon,True,3,True,"Baton Rouge, LA HUD Metro FMR Area",2p2c,12896.0904,10133.96412,14954.9004,17355.0384,8344.69704,9310.16376,83840.238,95380.84375,1988.0,0.18171846435100547
4222,NORTH CAROLINA,WEST JEFFERSON,1311.0,2,0.0,1,0,1,70,6,62,2,WEST JEFFERSON,West Jefferson,NORTH CAROLINA,37009,ASHE,1315,231,polygon,True,3,False,"Ashe County, NC",2p2c,8316.0,8574.89136,14479.0068,18141.51,6120.2358,7737.46068,74211.8088,55303.82421875,144.0,0.10983981693363844
